"","terms","count","probability"
"74","constitut success season",2,0.00283687943262411
"75","counti circuit court",2,0.00283687943262411
"76","counti common plea",2,0.00283687943262411
"77","counti execut ed",2,0.00283687943262411
"78","counti master garden",2,0.00283687943262411
"79","coupl live togeth",2,0.00283687943262411
"80","cover letter resum",2,0.00283687943262411
"81","cruel unusu punish",2,0.00283687943262411
"82","cruis ship water",2,0.00283687943262411
"83","cuyahoga counti common",2,0.00283687943262411
"84","daili bread design",2,0.00283687943262411
"85","decid call quit",2,0.00283687943262411
"86","declin answer question",2,0.00283687943262411
"87","defam slander libel",2,0.00283687943262411
"88","depart conting fund",2,0.00283687943262411
"89","depart job famili",2,0.00283687943262411
"90","didn’t think anyth",2,0.00283687943262411
"91","die heart attack",2,0.00283687943262411
"92","direct special effect",2,0.00283687943262411
"93","doe mean problem",2,0.00283687943262411
"94","don’t get wrong",2,0.00283687943262411
"95","dont get wrong",2,0.00283687943262411
"96","dont just get",2,0.00283687943262411
"97","dont know whi",2,0.00283687943262411
"98","e moor michel",2,0.00283687943262411
"99","educ public depress",2,0.00283687943262411
"100","entertain cochairman chief",2,0.00283687943262411
"101","event will take",2,0.00283687943262411
"102","everi week now",2,0.00283687943262411
"103","execut ed fitzgerald",2,0.00283687943262411
"104","exercis full control",2,0.00283687943262411
"105","expect block size",2,0.00283687943262411
"106","express interest buy",2,0.00283687943262411
"107","feel like go",2,0.00283687943262411
"108","feel littl better",2,0.00283687943262411
"109","fell cent per",2,0.00283687943262411
"110","film entertain cochairman",2,0.00283687943262411
"111","finest paper heinrich",2,0.00283687943262411
"112","fire engin driveway",2,0.00283687943262411
"113","first time month",2,0.00283687943262411
"114","five year ago",2,0.00283687943262411
"115","food starchmodifi salt",2,0.00283687943262411
"116","form social mobil",2,0.00283687943262411
"117","four diamond fund",2,0.00283687943262411
"118","four time year",2,0.00283687943262411
"119","fox film entertain",2,0.00283687943262411
"120","get custom click",2,0.00283687943262411
"121","get go watch",2,0.00283687943262411
"122","get post done",2,0.00283687943262411
"123","get readi see",2,0.00283687943262411
"124","get rid book",2,0.00283687943262411
"125","give away job",2,0.00283687943262411
"126","god pleas help",2,0.00283687943262411
"127","god will prosper",2,0.00283687943262411
"128","good right now",2,0.00283687943262411
"129","good time get",2,0.00283687943262411
"130","got start round",2,0.00283687943262411
"131","great cant wait",2,0.00283687943262411
"132","greatest number peopl",2,0.00283687943262411
"133","green bay packer",2,0.00283687943262411
"134","happi birthday hope",2,0.00283687943262411
"135","hate hate hate",2,0.00283687943262411
"136","hate hate like",2,0.00283687943262411
"137","health human servic",2,0.00283687943262411
"138","hope everyon enjoy",2,0.00283687943262411
"139","id like see",2,0.00283687943262411
"140","im go get",2,0.00283687943262411
"141","im go list",2,0.00283687943262411
"142","im go make",2,0.00283687943262411
"143","im pretti sure",2,0.00283687943262411
"144","im sure im",2,0.00283687943262411
"145","inch check inputbyt",2,0.00283687943262411
"146","internat women day",2,0.00283687943262411
"147","jerri lee lewi",2,0.00283687943262411
"148","jesus christ amen",2,0.00283687943262411
"149","job famili servic",2,0.00283687943262411
"150","just anoth exampl",2,0.00283687943262411
"151","kenneth e moor",2,0.00283687943262411
"152","knew couldn’t keep",2,0.00283687943262411
"153","know im go",2,0.00283687943262411
"154","lake saint loui",2,0.00283687943262411
"155","last coupl day",2,0.00283687943262411
"156","last coupl week",2,0.00283687943262411
"157","last five year",2,0.00283687943262411
"158","last night return",2,0.00283687943262411
"159","last three game",2,0.00283687943262411
"160","last two game",2,0.00283687943262411
"161","latino men won’t",2,0.00283687943262411
"162","law enforc offici",2,0.00283687943262411
"163","least minut befor",2,0.00283687943262411
"164","lesson plan written",2,0.00283687943262411
"165","let just say",2,0.00283687943262411
"166","let us know",2,0.00283687943262411
"167","look forward see",2,0.00283687943262411
"168","lord yea let",2,0.00283687943262411
"169","loui counti circuit",2,0.00283687943262411
"170","love everi minut",2,0.00283687943262411
"171","make near imposs",2,0.00283687943262411
"172","make past <U+2033>",2,0.00283687943262411
"173","make right decis",2,0.00283687943262411
"174","make sure ’",2,0.00283687943262411
"175","make sure ’r",2,0.00283687943262411
"176","make sure pay",2,0.00283687943262411
"177","mama told come",2,0.00283687943262411
"178","man kill anoth",2,0.00283687943262411
"179","man tempt devil",2,0.00283687943262411
"180","mani differ way",2,0.00283687943262411
"181","mani year ago",2,0.00283687943262411
"182","mani year come",2,0.00283687943262411
"183","march th th",2,0.00283687943262411
"184","mark finest paper",2,0.00283687943262411
"185","martha stewart punch",2,0.00283687943262411
"186","men won’t make",2,0.00283687943262411
"187","middl age white",2,0.00283687943262411
"188","middl class middl",2,0.00283687943262411
"189","might seem like",2,0.00283687943262411
"190","million dollar quartet",2,0.00283687943262411
"191","million squar feet",2,0.00283687943262411
"192","miss game knew",2,0.00283687943262411
"193","money give away",2,0.00283687943262411
"194","moor michel l",2,0.00283687943262411
"195","nec multisync lcd",2,0.00283687943262411
"196","need get serious",2,0.00283687943262411
"197","need go back",2,0.00283687943262411
"198","new busi card",2,0.00283687943262411
"199","new power quest",2,0.00283687943262411
"200","new york mercantil",2,0.00283687943262411
"201","new york new",2,0.00283687943262411
"202","next year —",2,0.00283687943262411
"203","nice ladi clipboard",2,0.00283687943262411
"204","nonperish food item",2,0.00283687943262411
"205","noth watch tv",2,0.00283687943262411
"206","now call home",2,0.00283687943262411
"207","now ive got",2,0.00283687943262411
"208","now u can",2,0.00283687943262411
"209","one board bag",2,0.00283687943262411
"210","one can also",2,0.00283687943262411
"211","one man kill",2,0.00283687943262411
"212","onli talk posit",2,0.00283687943262411
"213","oppos wolf hunt",2,0.00283687943262411
"214","oz thing cool",2,0.00283687943262411
"215","paid cash squarefoot",2,0.00283687943262411
"216","paper heinrich co",2,0.00283687943262411
"217","pay attent becaus",2,0.00283687943262411
"218","pay close attent",2,0.00283687943262411
"219","peopl can live",2,0.00283687943262411
"220","peopl come go",2,0.00283687943262411
"221","peopl dont know",2,0.00283687943262411
"222","per cent gdp",2,0.00283687943262411
"223","per squar metr",2,0.00283687943262411
"224","percent game win",2,0.00283687943262411
"225","percent last year",2,0.00283687943262411
"226","perform arts center",2,0.00283687943262411
"227","pink bridal outfit",2,0.00283687943262411
"228","plural elf elv",2,0.00283687943262411
"229","point eight rebound",2,0.00283687943262411
"230","point seven assist",2,0.00283687943262411
"231","popular sport itali",2,0.00283687943262411
"232","portland citi council",2,0.00283687943262411
"233","post offic will",2,0.00283687943262411
"234","product three prime",2,0.00283687943262411
"235","raisin chocol chip",2,0.00283687943262411
"236","realli difficult tell",2,0.00283687943262411
"237","receiv brian quick",2,0.00283687943262411
"238","recent car insur",2,0.00283687943262411
"239","refund phone bill",2,0.00283687943262411
"240","replac voinovich counti",2,0.00283687943262411
"241","right now think",2,0.00283687943262411
"242","robert kool bell",2,0.00283687943262411
"243","run food routin",2,0.00283687943262411
"244","s earli s",2,0.00283687943262411
"245","said “ littl",2,0.00283687943262411
"246","said “young black",2,0.00283687943262411
"247","school district percent",2,0.00283687943262411
"248","school percent name",2,0.00283687943262411
"249","see hunger game",2,0.00283687943262411
"250","see someth floweri",2,0.00283687943262411
"251","select wig shop",2,0.00283687943262411
"252","send good thought",2,0.00283687943262411
"253","sent case back",2,0.00283687943262411
"254","serv mash potato",2,0.00283687943262411
"255","sheet bake minut",2,0.00283687943262411
"256","skirt im make",2,0.00283687943262411
"257","social secur number",2,0.00283687943262411
"258","somebodi use know",2,0.00283687943262411
"259","sought civil penalti",2,0.00283687943262411
"260","special effect film",2,0.00283687943262411
"261","spend lot time",2,0.00283687943262411
"262","st loui cathedr",2,0.00283687943262411
"263","st loui counti",2,0.00283687943262411
"264","st patrick day",2,0.00283687943262411
"265","start next week",2,0.00283687943262411
"266","start play drum",2,0.00283687943262411
"267","stewart punch snowflak",2,0.00283687943262411
"268","supervis book havent",2,0.00283687943262411
"269","teach jesus christ",2,0.00283687943262411
"270","thing cool whip",2,0.00283687943262411
"271","thing happen peopl",2,0.00283687943262411
"272","thing said done",2,0.00283687943262411
"273","think anyth wrong",2,0.00283687943262411
"274","thought minut mayb",2,0.00283687943262411
"275","three day later",2,0.00283687943262411
"276","ticketti boo ticketti",2,0.00283687943262411
"277","time year say",2,0.00283687943262411
"278","today cant wait",2,0.00283687943262411
"279","told associat press",2,0.00283687943262411
"280","told come said",2,0.00283687943262411
"281","tom rothman fox",2,0.00283687943262411
"282","trade new york",2,0.00283687943262411
"283","true secur will",2,0.00283687943262411
"284","trust paid cash",2,0.00283687943262411
"285","tualiti commun hospit",2,0.00283687943262411
"286","turn right red",2,0.00283687943262411
"287","two day later",2,0.00283687943262411
"288","two year ago",2,0.00283687943262411
"289","union citi perform",2,0.00283687943262411
"290","us troop afghanistan",2,0.00283687943262411
"291","veri long time",2,0.00283687943262411
"292","wall street journal",2,0.00283687943262411
"293","want make sure",2,0.00283687943262411
"294","want win game",2,0.00283687943262411
"295","wasnt long ago",2,0.00283687943262411
"296","wednesday friday saturday",2,0.00283687943262411
"297","wee wee wee",2,0.00283687943262411
"298","wet n wild",2,0.00283687943262411
"299","whether kansa becom",2,0.00283687943262411
"300","wide receiv brian",2,0.00283687943262411
"301","will alway take",2,0.00283687943262411
"302","will come later",2,0.00283687943262411
"303","will get will",2,0.00283687943262411
"304","will held march",2,0.00283687943262411
"305","will never find",2,0.00283687943262411
"306","will split middl",2,0.00283687943262411
"307","will take place",2,0.00283687943262411
"308","will tri persuad",2,0.00283687943262411
"309","will troubl without",2,0.00283687943262411
"310","won’t make past",2,0.00283687943262411
"311","wonder mother day",2,0.00283687943262411
"312","work may turnout",2,0.00283687943262411
"313","work veri hard",2,0.00283687943262411
"314","world war ii",2,0.00283687943262411
"315","wow wow wow",2,0.00283687943262411
"316","yard field goal",2,0.00283687943262411
"317","yea let thi",2,0.00283687943262411
"318","year ago whi",2,0.00283687943262411
"319","year old daughter",2,0.00283687943262411
"320","york mercantil exchang",2,0.00283687943262411
"321","york new jersey",2,0.00283687943262411
